transaction_id,user_id,account_id,amount,currency,transaction_type,merchant_id,beneficiary_id,device_id,ip_address_hash,location,timestamp,is_fraud,scenario
TX11514,USR_1093,ACC_2093,90.87,USD,CARD,MER_179,BEN_553,DEV_781,fa54c7e2e8ed5049,"New York, US",2026-08-29 04:18:06.269031+00:00,0,A
TX12508,USR_1298,ACC_2298,165.84,USD,ACH,MER_306,BEN_759,DEV_269,0fd111a4a145066f,"London, UK",2026-08-29 04:18:06.269031+00:00,0,A
TX11591,USR_1162,ACC_2162,143.25,USD,ACH,MER_184,BEN_774,DEV_677,93b1c2216db49997,"Toronto, CA",2026-08-29 04:18:06.269031+00:00,0,A
TX11709,USR_1088,ACC_2088,102.73,USD,WIRE,MER_115,BEN_872,DEV_707,bb2cb8fd7aba67e8,"Toronto, CA",2026-08-29 04:19:06.269031+00:00,0,A
TX12337,USR_1173,ACC_2173,89.62,USD,P2P,MER_374,BEN_730,DEV_670,643840ebe753d743,"London, UK",2026-08-29 04:21:06.269031+00:00,0,A
TX12413,USR_1089,ACC_2089,31.89,USD,WIRE,MER_133,BEN_960,DEV_511,c9dca1b44f1121b5,"Sydney, AU",2026-08-29 04:22:06.269031+00:00,0,A
TX13007,USR_1211,ACC_2211,86.49,USD,CARD,MER_372,BEN_791,DEV_730,83c17ff4daf45ecd,"London, UK",2026-08-29 04:22:06.269031+00:00,0,A
TX12859,USR_1041,ACC_2041,145.57,USD,CARD,MER_294,BEN_984,DEV_517,7f20688d205e30a1,"London, UK",2026-08-29 04:26:06.269031+00:00,0,A
TX12241,USR_1111,ACC_2111,51.74,USD,WIRE,MER_215,BEN_985,DEV_470,dc65b42e8044fcc4,"London, UK",2026-08-29 04:29:06.269031+00:00,0,A
TX12264,USR_1219,ACC_2219,45.34,USD,WIRE,MER_295,BEN_951,DEV_492,cdbc196f2eb61754,"New York, US",2026-08-29 04:32:06.269031+00:00,0,A
TX11951,USR_1088,ACC_2088,1503.65,USD,WIRE,MER_334,BEN_NEW_9022,DEV_ATO_8567,4d0f3f821eb4d680,Unknown / Proxy IP,2026-08-29 04:32:06.269031+00:00,1,C
TX11606,USR_1299,ACC_2299,25.46,USD,WIRE,MER_152,BEN_881,DEV_570,99545487af393e67,"New York, US",2026-08-29 04:33:06.269031+00:00,0,A
TX12666,USR_1168,ACC_2168,166.67,USD,CARD,MER_314,BEN_914,DEV_258,75dc671fb1371347,"New York, US",2026-08-29 04:33:06.269031+00:00,0,A
TX11940,USR_1085,ACC_2085,83.97,USD,WIRE,MER_219,BEN_891,DEV_905,df3739cee9a7f836,"Toronto, CA",2026-08-29 04:34:06.269031+00:00,0,A
TX13883,USR_1264,ACC_2264,10.57,USD,P2P,MER_140,BEN_598,DEV_223,9df8a95ed3de918a,"London, UK",2026-08-29 04:37:06.269031+00:00,0,A
TX14007,USR_1247,ACC_2247,74.56,USD,ACH,MER_128,BEN_773,DEV_885,ed62994153dcc26c,"London, UK",2026-08-29 04:40:06.269031+00:00,0,A
TX10627,USR_1227,ACC_2227,28.86,USD,CARD,MER_170,BEN_506,DEV_564,d402ea784b1d456b,"London, UK",2026-08-29 04:42:06.269031+00:00,0,A
TX13184,USR_1183,ACC_2183,126.79,USD,WIRE,MER_343,BEN_707,DEV_800,73e4ace72d513ef6,"New York, US",2026-08-29 04:43:06.269031+00:00,0,A
TX13934,USR_1215,ACC_2215,53.83,USD,ACH,MER_124,BEN_795,DEV_323,9d3410d1f125e1df,"Tokyo, JP",2026-08-29 04:46:06.269031+00:00,0,A
TX12523,USR_1085,ACC_2085,149.96,USD,CARD,MER_400,BEN_891,DEV_905,df3739cee9a7f836,"Toronto, CA",2026-08-29 04:47:06.269031+00:00,0,A
TX13453,USR_1240,ACC_2240,78.31,USD,ACH,MER_384,BEN_987,DEV_150,87a1a3b014960188,"London, UK",2026-08-29 04:48:06.269031+00:00,0,A
TX12471,USR_1123,ACC_2123,106.34,USD,CARD,MER_229,BEN_778,DEV_144,3c20fd93e10a2c4d,"Tokyo, JP",2026-08-29 04:49:06.269031+00:00,0,A
TX12447,USR_1118,ACC_2118,134.98,USD,WIRE,MER_334,BEN_621,DEV_119,26b6f82074f626ec,"Toronto, CA",2026-08-29 04:52:06.269031+00:00,0,A
TX14017,USR_1153,ACC_2153,75.87,USD,P2P,MER_269,BEN_826,DEV_730,ea01f47d91af8c3e,"New York, US",2026-08-29 04:55:06.269031+00:00,0,A
TX13207,USR_1183,ACC_2183,157.9,USD,WIRE,MER_293,BEN_694,DEV_947,d736971f0298770e,"New York, US",2026-08-29 05:00:06.269031+00:00,0,A
TX11337,USR_1235,ACC_2235,191.6,USD,ACH,MER_147,BEN_997,DEV_310,726bb384b3c414ca,"Sydney, AU",2026-08-29 05:00:06.269031+00:00,0,A
TX11422,USR_1217,ACC_2217,118.98,USD,CARD,MER_256,BEN_702,DEV_770,e7d64b667c42d07d,"London, UK",2026-08-29 05:01:06.269031+00:00,0,A
TX11350,USR_1095,ACC_2095,143.9,USD,P2P,MER_279,BEN_592,DEV_723,0650760e7d900a61,"Tokyo, JP",2026-08-29 05:03:06.269031+00:00,0,A
TX12688,USR_1050,ACC_2050,41.03,USD,P2P,MER_281,BEN_666,DEV_349,176a14ccea5b7c33,"Sydney, AU",2026-08-29 05:07:06.269031+00:00,0,A
TX11103,USR_1295,ACC_2295,19.06,USD,ACH,MER_114,BEN_724,DEV_964,4263555a333d9831,"Toronto, CA",2026-08-29 05:08:06.269031+00:00,0,A
TX11577,USR_1262,ACC_2262,68.84,USD,CARD,MER_216,BEN_997,DEV_254,571ce0d9dcaaae11,"New York, US",2026-08-29 05:12:06.269031+00:00,0,A
TX11820,USR_1037,ACC_2037,83.72,USD,WIRE,MER_212,BEN_852,DEV_524,9f3f7703a4677692,"Sydney, AU",2026-08-29 05:12:06.269031+00:00,0,A
TX11213,USR_1139,ACC_2139,62.34,USD,P2P,MER_154,BEN_689,DEV_420,d3d65ee8b2408bc7,"Tokyo, JP",2026-08-29 05:14:06.269031+00:00,0,A
TX12950,USR_1050,ACC_2050,746.35,USD,WIRE,MER_281,BEN_NEW_8343,DEV_ATO_5963,3b24f4cdc33e8bc7,Unknown / Proxy IP,2026-08-29 05:18:06.269031+00:00,1,C
TX12424,USR_1022,ACC_2022,84.34,USD,CARD,MER_137,BEN_653,DEV_785,3c01e3e24c52cd5e,"Sydney, AU",2026-08-29 05:24:06.269031+00:00,0,A
TX12368,USR_1154,ACC_2154,46.34,USD,ACH,MER_202,BEN_743,DEV_105,369cfc7051bf1120,"London, UK",2026-08-29 05:24:06.269031+00:00,0,A
TX10904,USR_1223,ACC_2223,234.89,USD,P2P,MER_315,BEN_662,DEV_753,cbc3291fb0da28bd,"New York, US",2026-08-29 05:25:06.269031+00:00,0,A
TX11909,USR_1043,ACC_2043,69.05,USD,ACH,MER_169,BEN_701,DEV_841,a13bd63118e22736,"Toronto, CA",2026-08-29 05:27:06.269031+00:00,0,A
TX14181,USR_1153,ACC_2153,71.25,USD,WIRE,MER_311,BEN_526,DEV_730,ba2e33cde981ff14,"New York, US",2026-08-29 05:29:06.269031+00:00,0,A
TX12983,USR_1082,ACC_2082,653.52,USD,WIRE,MER_298,BEN_620,DEV_NEW_2788,28af3e505676849d,"New York, US",2026-08-29 05:36:06.269031+00:00,1,B
TX13119,USR_1144,ACC_2144,63.71,USD,WIRE,MER_356,BEN_601,DEV_482,cc8bd0b7935b5734,"Tokyo, JP",2026-08-29 05:38:06.269031+00:00,0,A
TX14244,USR_1258,ACC_2258,15.65,USD,WIRE,MER_383,BEN_998,DEV_721,f1b7ece9155caeaa,"New York, US",2026-08-29 05:41:06.269031+00:00,0,A
TX12050,USR_1286,ACC_2286,8.47,USD,CARD,MER_109,BEN_985,DEV_544,971dc7574aadf36f,"Tokyo, JP",2026-08-29 05:43:06.269031+00:00,0,A
TX12381,USR_1000,ACC_2000,132.73,USD,P2P,MER_115,BEN_846,DEV_125,848df14feec37bf9,"London, UK",2026-08-29 05:44:06.269031+00:00,0,A
TX11297,USR_1048,ACC_2048,69.61,USD,P2P,MER_321,BEN_934,DEV_455,7f3a79b76518f784,"New York, US",2026-08-29 05:55:06.269031+00:00,0,A
TX13477,USR_1173,ACC_2173,92.2,USD,ACH,MER_126,BEN_730,DEV_642,c0e29ff8398c9ef4,"London, UK",2026-08-29 05:56:06.269031+00:00,0,A
TX11970,USR_1010,ACC_2010,50.72,USD,P2P,MER_178,BEN_967,DEV_261,2a4d0247acc3d44e,"Tokyo, JP",2026-08-29 05:56:06.269031+00:00,0,A
TX11824,USR_1201,ACC_2201,145.66,USD,CARD,MER_318,BEN_764,DEV_123,91e7767500f47f48,"London, UK",2026-08-29 05:58:06.269031+00:00,0,A
TX11436,USR_1023,ACC_2023,1006.73,USD,P2P,MER_245,BEN_CAR_DEALER_126,DEV_UPGRADE_3667,549711726c0cadf1,"London, UK",2026-08-29 05:59:06.269031+00:00,0,E
TX11562,USR_1279,ACC_2279,40.72,USD,P2P,MER_232,BEN_879,DEV_965,1954f8dacd6f403a,"London, UK",2026-08-29 06:02:06.269031+00:00,0,A
TX11449,USR_1156,ACC_2156,146.15,USD,WIRE,MER_245,BEN_652,DEV_866,62075f8be723f4c2,"New York, US",2026-08-29 06:06:06.269031+00:00,0,A
TX13608,USR_1199,ACC_2199,30.56,USD,ACH,MER_153,BEN_512,DEV_556,74e49e5edbd31069,"Toronto, CA",2026-08-29 06:07:06.269031+00:00,0,A
TX12198,USR_1169,ACC_2169,111.63,USD,P2P,MER_219,BEN_705,DEV_708,3f124d1fb7b436f7,"New York, US",2026-08-29 06:09:06.269031+00:00,0,A
TX11691,USR_1279,ACC_2279,767.03,USD,WIRE,MER_145,BEN_NEW_9827,DEV_ATO_8122,f2fb63a95f5422b9,Unknown / Proxy IP,2026-08-29 06:09:06.269031+00:00,1,C
TX12755,USR_1158,ACC_2158,100.25,USD,ACH,MER_148,BEN_763,DEV_279,1ec4162308d86ff4,"Sydney, AU",2026-08-29 06:13:06.269031+00:00,0,A
TX10576,USR_1127,ACC_2127,35.67,USD,ACH,MER_220,BEN_934,DEV_787,c2be3c3ecfd76072,"London, UK",2026-08-29 06:14:06.269031+00:00,0,A
TX12083,USR_1180,ACC_2180,48.28,USD,CARD,MER_349,BEN_530,DEV_169,d33c733d20cd7646,"Toronto, CA",2026-08-29 06:17:06.269031+00:00,0,A
TX12226,USR_1029,ACC_2029,75.45,USD,WIRE,MER_181,BEN_670,DEV_985,c7e3f1b326ee84a0,"London, UK",2026-08-29 06:20:06.269031+00:00,0,A
TX12203,USR_1277,ACC_2277,240.87,USD,CARD,MER_113,BEN_764,DEV_771,0776f8ca060cb5a9,"London, UK",2026-08-29 06:22:06.269031+00:00,0,A
TX13200,USR_1222,ACC_2222,169.76,USD,ACH,MER_223,BEN_830,DEV_310,0320c343468f3a66,"Sydney, AU",2026-08-29 06:23:06.269031+00:00,0,A
TX12668,USR_1239,ACC_2239,92.67,USD,P2P,MER_282,BEN_610,DEV_192,8b7c8c2ee21f71d6,"Toronto, CA",2026-08-29 06:31:06.269031+00:00,0,A
TX13383,USR_1045,ACC_2045,75.87,USD,CARD,MER_202,BEN_899,DEV_867,51a85a28c34ed363,"London, UK",2026-08-29 06:33:06.269031+00:00,0,A
TX11721,USR_1156,ACC_2156,100.22,USD,CARD,MER_154,BEN_652,DEV_866,62075f8be723f4c2,"New York, US",2026-08-29 06:35:06.269031+00:00,0,A
TX11840,USR_1204,ACC_2204,39.23,USD,ACH,MER_188,BEN_800,DEV_368,66517d42729f749a,"Tokyo, JP",2026-08-29 06:38:06.269031+00:00,0,A
TX12096,USR_1010,ACC_2010,54.09,USD,P2P,MER_359,BEN_967,DEV_564,f192cebecb4b1736,"Tokyo, JP",2026-08-29 06:38:06.269031+00:00,0,A
TX12148,USR_1251,ACC_2251,39.96,USD,ACH,MER_272,BEN_860,DEV_892,1967d4b96d6bf678,"Tokyo, JP",2026-08-29 06:40:06.269031+00:00,0,A
TX12979,USR_1239,ACC_2239,1430.05,USD,WIRE,MER_267,BEN_NEW_8772,DEV_ATO_9452,a84d6329f71e5c88,Unknown / Proxy IP,2026-08-29 06:46:06.269031+00:00,1,C
TX14258,USR_1059,ACC_2059,143.62,USD,CARD,MER_332,BEN_861,DEV_102,5ec654ffc81f21ab,"Sydney, AU",2026-08-29 06:47:06.269031+00:00,0,A
TX13211,USR_1207,ACC_2207,102.23,USD,WIRE,MER_350,BEN_863,DEV_596,ba65fed7c7170164,"Toronto, CA",2026-08-29 06:51:06.269031+00:00,0,A
TX13457,USR_1240,ACC_2240,107.11,USD,P2P,MER_384,BEN_987,DEV_625,ca36ba145e753c8c,"London, UK",2026-08-29 06:52:06.269031+00:00,0,A
TX11230,USR_1245,ACC_2245,131.72,USD,P2P,MER_283,BEN_910,DEV_240,de4ba9a4b949b1d3,"Toronto, CA",2026-08-29 07:03:06.269031+00:00,0,A
TX12052,USR_1138,ACC_2138,133.56,USD,CARD,MER_274,BEN_725,DEV_594,8d45592dae9f59a0,"Tokyo, JP",2026-08-29 07:10:06.269031+00:00,0,A
TX12479,USR_1202,ACC_2202,41.06,USD,P2P,MER_299,BEN_877,DEV_916,6479e01d7b163595,"Sydney, AU",2026-08-29 07:10:06.269031+00:00,0,A
TX11295,USR_1130,ACC_2130,5.0,USD,P2P,MER_327,BEN_569,DEV_726,a132455f8aba0763,"London, UK",2026-08-29 07:12:06.269031+00:00,0,A
TX11104,USR_1017,ACC_2017,27.03,USD,CARD,MER_326,BEN_642,DEV_296,8c715aa596b7f198,"Sydney, AU",2026-08-29 07:17:06.269031+00:00,0,A
TX12506,USR_1155,ACC_2155,139.45,USD,P2P,MER_190,BEN_971,DEV_887,ce61f694417a43be,"Toronto, CA",2026-08-29 07:19:06.269031+00:00,0,A
TX12299,USR_1124,ACC_2124,92.58,USD,WIRE,MER_273,BEN_909,DEV_982,b4895ee1beb11ace,"Tokyo, JP",2026-08-29 07:20:06.269031+00:00,0,A
TX11799,USR_1069,ACC_2069,166.89,USD,CARD,MER_296,BEN_664,DEV_252,ed4b5a832416af09,"Tokyo, JP",2026-08-29 07:21:06.269031+00:00,0,A
TX12037,USR_1299,ACC_2299,5.0,USD,CARD,MER_152,BEN_881,DEV_570,8bdd36f5ed2bd26b,"New York, US",2026-08-29 07:21:06.269031+00:00,0,A
TX11516,USR_1002,ACC_2002,1092.78,USD,P2P,MER_152,BEN_990,DEV_NEW_9660,b88369def7f91b96,"Tokyo, JP",2026-08-29 07:21:06.269031+00:00,0,B
TX13190,USR_1114,ACC_2114,169.57,USD,CARD,MER_370,BEN_695,DEV_955,c9dd0282c5c3f36e,"Sydney, AU",2026-08-29 07:22:06.269031+00:00,0,A
TX11745,USR_1248,ACC_2248,43.94,USD,CARD,MER_388,BEN_860,DEV_280,aed85343eab6ce68,"Tokyo, JP",2026-08-29 07:22:06.269031+00:00,0,A
TX11876,USR_1046,ACC_2046,133.67,USD,P2P,MER_259,BEN_738,DEV_344,af7aa7cef426f5ac,"Toronto, CA",2026-08-29 07:23:06.269031+00:00,0,A
TX11860,USR_1113,ACC_2113,179.1,USD,ACH,MER_219,BEN_645,DEV_838,422acfea258515ca,"London, UK",2026-08-29 07:25:06.269031+00:00,0,A
TX11987,USR_1113,ACC_2113,112.05,USD,ACH,MER_329,BEN_885,DEV_838,422acfea258515ca,"London, UK",2026-08-29 07:31:06.269031+00:00,0,A
TX12790,USR_1123,ACC_2123,79.38,USD,P2P,MER_246,BEN_917,DEV_144,3c20fd93e10a2c4d,"Tokyo, JP",2026-08-29 07:31:06.269031+00:00,0,A
TX12854,USR_1029,ACC_2029,74.68,USD,CARD,MER_155,BEN_877,DEV_985,c7e3f1b326ee84a0,"London, UK",2026-08-29 07:31:06.269031+00:00,0,A
TX12448,USR_1124,ACC_2124,678.51,USD,WIRE,MER_323,BEN_NEW_9494,DEV_ATO_8389,a969fc86a1de79ce,Unknown / Proxy IP,2026-08-29 07:32:06.269031+00:00,1,C
TX12246,USR_1198,ACC_2198,76.71,USD,WIRE,MER_397,BEN_613,DEV_870,9b0f4b33f9b12ba7,"New York, US",2026-08-29 07:33:06.269031+00:00,0,A
TX12499,USR_1052,ACC_2052,22.1,USD,CARD,MER_383,BEN_839,DEV_558,666c612e2ac1ca57,"Sydney, AU",2026-08-29 07:34:06.269031+00:00,0,A
TX13375,USR_1015,ACC_2015,79.65,USD,WIRE,MER_342,BEN_978,DEV_626,5457ab5de7f73ba3,"London, UK",2026-08-29 07:35:06.269031+00:00,0,A
TX12293,USR_1248,ACC_2248,400.38,USD,CARD,MER_390,BEN_CAR_DEALER_147,DEV_UPGRADE_3673,f39d9230d2c100e0,"Tokyo, JP",2026-08-29 07:39:06.269031+00:00,0,E
TX12745,USR_1226,ACC_2226,46.95,USD,P2P,MER_144,BEN_988,DEV_500,ad7846d8a635bc19,"New York, US",2026-08-29 07:39:06.269031+00:00,0,A
TX14553,USR_1119,ACC_2119,133.11,USD,P2P,MER_173,BEN_763,DEV_213,ef4697ab732d72a0,"Toronto, CA",2026-08-29 07:43:06.269031+00:00,0,A
TX11550,USR_1093,ACC_2093,106.83,USD,ACH,MER_208,BEN_553,DEV_994,6d45d735eff42d6f,"New York, US",2026-08-29 07:52:06.269031+00:00,0,A
TX13499,USR_1176,ACC_2176,35.62,USD,CARD,MER_150,BEN_951,DEV_489,922b57721fe4262e,"Tokyo, JP",2026-08-29 07:53:06.269031+00:00,0,A
TX12229,USR_1203,ACC_2203,136.27,USD,ACH,MER_200,BEN_909,DEV_385,b36e719e322cc5fc,"New York, US",2026-08-29 08:00:06.269031+00:00,0,A
TX13414,USR_1041,ACC_2041,43.39,USD,ACH,MER_110,BEN_984,DEV_438,7f20688d205e30a1,"London, UK",2026-08-29 08:02:06.269031+00:00,0,A
TX14314,USR_1252,ACC_2252,108.62,USD,ACH,MER_282,BEN_862,DEV_261,2976e699c0947510,"Sydney, AU",2026-08-29 08:03:06.269031+00:00,0,A
TX14204,USR_1164,ACC_2164,137.09,USD,CARD,MER_123,BEN_881,DEV_926,26ded6819e145354,"Tokyo, JP",2026-08-29 08:04:06.269031+00:00,0,A
TX14176,USR_1225,ACC_2225,132.57,USD,WIRE,MER_179,BEN_542,DEV_818,ab044683f536f8af,"Toronto, CA",2026-08-29 08:05:06.269031+00:00,0,A
TX13627,USR_1058,ACC_2058,82.73,USD,CARD,MER_138,BEN_541,DEV_724,4ca18e2dc49b3667,"London, UK",2026-08-29 08:08:06.269031+00:00,0,A
TX13657,USR_1131,ACC_2131,50.52,USD,ACH,MER_162,BEN_864,DEV_783,1a4bad185111ed79,"Tokyo, JP",2026-08-29 08:08:06.269031+00:00,0,A
TX14513,USR_1252,ACC_2252,1353.42,USD,WIRE,MER_293,BEN_NEW_8676,DEV_ATO_6871,6ca5b20391e4e673,Unknown / Proxy IP,2026-08-29 08:08:06.269031+00:00,1,C
TX11748,USR_1040,ACC_2040,23.12,USD,CARD,MER_132,BEN_577,DEV_179,3eb4005ac7b49cb1,"Tokyo, JP",2026-08-29 08:10:06.269031+00:00,0,A
TX11303,USR_1090,ACC_2090,68.17,USD,CARD,MER_320,BEN_906,DEV_490,4307ddaed7752a92,"Toronto, CA",2026-08-29 08:17:06.269031+00:00,0,A
TX11180,USR_1291,ACC_2291,158.14,USD,CARD,MER_156,BEN_545,DEV_804,07e6b2518940233a,"New York, US",2026-08-29 08:23:06.269031+00:00,0,A
TX14163,USR_1224,ACC_2224,78.28,USD,CARD,MER_359,BEN_520,DEV_888,69fcc96fe39173c6,"Tokyo, JP",2026-08-29 08:24:06.269031+00:00,0,A
TX11827,USR_1096,ACC_2096,204.6,USD,P2P,MER_314,BEN_882,DEV_679,6427c36c4f3ddfa5,"New York, US",2026-08-29 08:25:06.269031+00:00,0,A
TX13891,USR_1228,ACC_2228,12.86,USD,CARD,MER_115,BEN_894,DEV_480,3f70b2135cc48ade,"Tokyo, JP",2026-08-29 08:26:06.269031+00:00,0,A
TX10723,USR_1005,ACC_2005,99.58,USD,ACH,MER_385,BEN_773,DEV_479,18245baac911d82f,"New York, US",2026-08-29 08:26:06.269031+00:00,0,A
TX11313,USR_1109,ACC_2109,65.82,USD,P2P,MER_398,BEN_993,DEV_167,53cef7037ed47034,"Tokyo, JP",2026-08-29 08:27:06.269031+00:00,0,A
TX13926,USR_1122,ACC_2122,744.03,USD,CARD,MER_169,BEN_CAR_DEALER_145,DEV_UPGRADE_3410,f5a9eef8abf31c92,"London, UK",2026-08-29 08:27:06.269031+00:00,0,E
TX11911,USR_1234,ACC_2234,152.92,USD,ACH,MER_100,BEN_949,DEV_106,7e1e719175d63229,"Toronto, CA",2026-08-29 08:31:06.269031+00:00,0,A
TX11712,USR_1236,ACC_2236,68.83,USD,WIRE,MER_138,BEN_568,DEV_481,c521e90a1ba7a600,"Toronto, CA",2026-08-29 08:43:06.269031+00:00,0,A
TX11560,USR_1002,ACC_2002,5805.21,USD,P2P,MER_272,BEN_RING_777,DEV_RING_999,fd5dc3897b156800,"Tokyo, JP",2026-08-29 08:43:06.269031+00:00,1,D
TX11364,USR_1051,ACC_2051,796.48,USD,WIRE,MER_308,BEN_623,DEV_NEW_8100,b397558ee799977c,"New York, US",2026-08-29 08:48:06.269031+00:00,0,B
TX13774,USR_1177,ACC_2177,108.96,USD,CARD,MER_251,BEN_633,DEV_523,2d9eae9ad589ed38,"London, UK",2026-08-29 08:49:06.269031+00:00,0,A
TX13026,USR_1038,ACC_2038,67.25,USD,CARD,MER_371,BEN_841,DEV_670,d1561592aad7dc92,"Sydney, AU",2026-08-29 08:51:06.269031+00:00,0,A
TX12002,USR_1178,ACC_2178,75.31,USD,CARD,MER_350,BEN_672,DEV_437,7a1f096984df4b45,"London, UK",2026-08-29 08:54:06.269031+00:00,0,A
TX14297,USR_1247,ACC_2247,6.68,USD,WIRE,MER_298,BEN_636,DEV_698,b323e19bdbec4d4c,"London, UK",2026-08-29 09:03:06.269031+00:00,0,A
TX11437,USR_1007,ACC_2007,65.01,USD,CARD,MER_234,BEN_635,DEV_771,b5ece0cc735b0b5b,"Sydney, AU",2026-08-29 09:03:06.269031+00:00,0,A
TX11495,USR_1031,ACC_2031,77.23,USD,WIRE,MER_114,BEN_774,DEV_385,5200cf954889065e,"Tokyo, JP",2026-08-29 09:05:06.269031+00:00,0,A
TX11567,USR_1121,ACC_2121,81.76,USD,CARD,MER_223,BEN_629,DEV_499,c5be08c76a7060ec,"Sydney, AU",2026-08-29 09:06:06.269031+00:00,0,A
TX11847,USR_1285,ACC_2285,697.74,USD,WIRE,MER_248,BEN_921,DEV_NEW_3887,f508248cccfe83c8,"London, UK",2026-08-29 09:09:06.269031+00:00,1,B
TX11704,USR_1095,ACC_2095,108.0,USD,ACH,MER_273,BEN_639,DEV_723,47dee88f32dc4e73,"Tokyo, JP",2026-08-29 09:10:06.269031+00:00,0,A
TX14405,USR_1164,ACC_2164,124.48,USD,P2P,MER_137,BEN_881,DEV_788,eb6318d23a29cdd4,"Tokyo, JP",2026-08-29 09:18:06.269031+00:00,0,A
TX12918,USR_1061,ACC_2061,89.34,USD,CARD,MER_146,BEN_955,DEV_579,a8a0e5e079ff595f,"Tokyo, JP",2026-08-29 09:19:06.269031+00:00,0,A
TX12880,USR_1123,ACC_2123,103.13,USD,CARD,MER_229,BEN_763,DEV_144,3c20fd93e10a2c4d,"Tokyo, JP",2026-08-29 09:22:06.269031+00:00,0,A
TX11115,USR_1205,ACC_2205,106.92,USD,P2P,MER_316,BEN_698,DEV_420,4d66e8ede2b3dfa5,"London, UK",2026-08-29 09:24:06.269031+00:00,0,A
TX13267,USR_1222,ACC_2222,86.62,USD,ACH,MER_223,BEN_959,DEV_310,0320c343468f3a66,"Sydney, AU",2026-08-29 09:24:06.269031+00:00,0,A
TX12830,USR_1200,ACC_2200,56.14,USD,WIRE,MER_253,BEN_724,DEV_456,0eaf478a35c62952,"London, UK",2026-08-29 09:32:06.269031+00:00,0,A
TX13562,USR_1107,ACC_2107,68.76,USD,P2P,MER_131,BEN_743,DEV_560,9e958d16e65a5abe,"London, UK",2026-08-29 09:32:06.269031+00:00,0,A
TX12325,USR_1146,ACC_2146,140.37,USD,CARD,MER_313,BEN_688,DEV_444,c33c25d83dc44ad3,"Sydney, AU",2026-08-29 09:33:06.269031+00:00,0,A
TX11884,USR_1096,ACC_2096,215.07,USD,WIRE,MER_292,BEN_882,DEV_679,2de281d9b2a90870,"New York, US",2026-08-29 09:33:06.269031+00:00,0,A
TX13362,USR_1077,ACC_2077,86.71,USD,P2P,MER_197,BEN_646,DEV_108,cb99c4f64b0c2e92,"New York, US",2026-08-29 09:34:06.269031+00:00,0,A
TX13356,USR_1103,ACC_2103,37.47,USD,P2P,MER_371,BEN_761,DEV_505,bebb722f73a4cf21,"London, UK",2026-08-29 09:38:06.269031+00:00,0,A
TX13639,USR_1103,ACC_2103,471.75,USD,WIRE,MER_199,BEN_NEW_9618,DEV_ATO_7986,e80b2041564f681c,Unknown / Proxy IP,2026-08-29 09:43:06.269031+00:00,1,C
TX11526,USR_1116,ACC_2116,75.93,USD,ACH,MER_291,BEN_620,DEV_327,dcd6e2c220238f22,"New York, US",2026-08-29 09:48:06.269031+00:00,0,A
TX13539,USR_1062,ACC_2062,30.77,USD,WIRE,MER_340,BEN_520,DEV_790,3cef47ffd66e1e9f,"New York, US",2026-08-29 09:48:06.269031+00:00,0,A
TX13552,USR_1068,ACC_2068,55.54,USD,WIRE,MER_244,BEN_903,DEV_984,28b558237a8ce9a4,"Sydney, AU",2026-08-29 09:49:06.269031+00:00,0,A
TX12283,USR_1129,ACC_2129,67.4,USD,ACH,MER_328,BEN_755,DEV_765,4541428cfc1cd62e,"New York, US",2026-08-29 09:49:06.269031+00:00,0,A
TX12194,USR_1166,ACC_2166,125.18,USD,CARD,MER_191,BEN_940,DEV_486,817ec2d627862004,"Toronto, CA",2026-08-29 09:51:06.269031+00:00,0,A
TX11195,USR_1064,ACC_2064,937.95,USD,WIRE,MER_159,BEN_CAR_DEALER_156,DEV_UPGRADE_3463,8f4332526fb22e4a,"Sydney, AU",2026-08-29 09:52:06.269031+00:00,0,E
TX12013,USR_1035,ACC_2035,115.18,USD,ACH,MER_361,BEN_726,DEV_411,ffb021a2722f6a99,"Toronto, CA",2026-08-29 09:57:06.269031+00:00,0,A
TX12038,USR_1161,ACC_2161,187.36,USD,CARD,MER_226,BEN_840,DEV_256,67c9e296ad6a0f6a,"Sydney, AU",2026-08-29 09:58:06.269031+00:00,0,A
TX12285,USR_1021,ACC_2021,131.45,USD,CARD,MER_389,BEN_714,DEV_222,60144cd34ce98fe1,"Toronto, CA",2026-08-29 10:00:06.269031+00:00,0,A
TX10803,USR_1195,ACC_2195,34.58,USD,ACH,MER_355,BEN_724,DEV_798,e6d664e190e0dcae,"Sydney, AU",2026-08-29 10:00:06.269031+00:00,0,A
TX12824,USR_1216,ACC_2216,169.36,USD,WIRE,MER_203,BEN_733,DEV_741,90c7e4613d1238b2,"New York, US",2026-08-29 10:02:06.269031+00:00,0,A
TX12081,USR_1138,ACC_2138,158.12,USD,ACH,MER_312,BEN_725,DEV_350,8d45592dae9f59a0,"Tokyo, JP",2026-08-29 10:03:06.269031+00:00,0,A
TX11619,USR_1261,ACC_2261,5.0,USD,CARD,MER_388,BEN_634,DEV_289,811834c71f1d4f06,"Sydney, AU",2026-08-29 10:05:06.269031+00:00,0,A
TX11532,USR_1076,ACC_2076,70.83,USD,WIRE,MER_302,BEN_695,DEV_806,af0d92457cc9a553,"Sydney, AU",2026-08-29 10:05:06.269031+00:00,0,A
